,Unnamed: 0,State,County,Violent crime total,Murder/NNMS,Rape,Robbery,Aggravated assault,Property crime total,Burglary,Larceny/theft,Motor vehicle theft,FELONY,VIOLENT,DEALER,PERMIT,TRAINING,REGISTRATION,UNIVERSAL,ASSAULT,OPENCARRYH,OPENCARRYPERMITH,PERMITCONCEALED,NOSYG,LAWTOTAL,Strictness,Const_Carry,Population,_merge
1853,1881,Utah,Cache,32,0,23,1,8,150,15,95,40,1,0,0,0,0,0,0,0,0,1,1,0,15,Some regulations,Non constituitional carry,128289,both
1854,1882,Utah,Davis,50,0,14,1,35,213,28,173,12,1,0,0,0,0,0,0,0,0,1,1,0,15,Some regulations,Non constituitional carry,355481,both
1855,1883,Utah,Juab,3,0,1,0,2,54,8,39,7,1,0,0,0,0,0,0,0,0,1,1,0,15,Some regulations,Non constituitional carry,12017,both
1856,1884,Utah,Morgan,4,0,2,0,2,54,30,21,3,1,0,0,0,0,0,0,0,0,1,1,0,15,Some regulations,Non constituitional carry,12124,both
1857,1885,Utah,Salt Lake,731,5,156,145,425,8002,983,6028,991,1,0,0,0,0,0,0,0,0,1,1,0,15,Some regulations,Non constituitional carry,1160437,both
1858,1886,Utah,Tooele,12,0,4,1,7,218,25,173,20,1,0,0,0,0,0,0,0,0,1,1,0,15,Some regulations,Non constituitional carry,72259,both
1859,1887,Utah,Utah,87,2,30,3,52,323,38,260,25,1,0,0,0,0,0,0,0,0,1,1,0,15,Some regulations,Non constituitional carry,636235,both
1860,1888,Utah,Washington,28,1,5,3,19,138,31,94,13,1,0,0,0,0,0,0,0,0,1,1,0,15,Some regulations,Non constituitional carry,177556,both
1861,1888,Utah,Washington,28,1,5,3,19,138,31,94,13,1,0,0,0,0,0,0,0,0,1,1,0,15,Some regulations,Non constituitional carry,58409,both
1862,1889,Utah,Weber,94,0,32,6,56,963,291,583,89,1,0,0,0,0,0,0,0,0,1,1,0,15,Some regulations,Non constituitional carry,260213,both
1863,1890,Utah,Carbon,10,0,5,0,5,93,25,63,5,1,0,0,0,0,0,0,0,0,1,1,0,15,Some regulations,Non constituitional carry,20463,both
1864,1891,Utah,Grand,16,0,1,1,14,79,5,70,4,1,0,0,0,0,0,0,0,0,1,1,0,15,Some regulations,Non constituitional carry,9754,both
1865,1892,Utah,Iron,49,0,8,0,41,119,37,65,17,1,0,0,0,0,0,0,0,0,1,1,0,15,Some regulations,Non constituitional carry,54839,both
1866,1893,Utah,Kane,7,0,0,0,7,24,6,13,5,1,0,0,0,0,0,0,0,0,1,1,0,15,Some regulations,Non constituitional carry,7886,both
1867,1894,Utah,Millard,20,1,4,0,15,213,34,154,25,1,0,0,0,0,0,0,0,0,1,1,0,15,Some regulations,Non constituitional carry,13188,both
1868,1895,Utah,Rich,3,0,0,0,3,18,1,17,0,1,0,0,0,0,0,0,0,0,1,1,0,15,Some regulations,Non constituitional carry,2483,both
1869,1896,Utah,San Juan,6,1,1,1,3,38,7,25,6,1,0,0,0,0,0,0,0,0,1,1,0,15,Some regulations,Non constituitional carry,15308,both
1870,1897,Utah,Sanpete,21,0,4,1,16,94,21,65,8,1,0,0,0,0,0,0,0,0,1,1,0,15,Some regulations,Non constituitional carry,30939,both
1871,1898,Utah,Sevier,8,0,2,0,6,98,17,73,8,1,0,0,0,0,0,0,0,0,1,1,0,15,Some regulations,Non constituitional carry,21620,both
1872,1899,Utah,Summit,33,0,2,4,27,399,58,320,21,1,0,0,0,0,0,0,0,0,1,1,0,15,Some regulations,Non constituitional carry,42145,both
1873,1900,Utah,Uintah,55,0,22,1,32,158,48,91,19,1,0,0,0,0,0,0,0,0,1,1,0,15,Some regulations,Non constituitional carry,35734,both
1874,1901,Utah,Wasatch,31,0,20,0,11,91,14,67,10,1,0,0,0,0,0,0,0,0,1,1,0,15,Some regulations,Non constituitional carry,34091,both
1875,1902,Vermont,Franklin,6,0,1,0,5,26,7,18,1,0,0,0,0,0,0,1,0,0,0,0,1,20,Some regulations,Constitutional carry,56042,both
1876,1906,Vermont,Essex,0,0,0,0,0,18,7,10,1,0,0,0,0,0,0,1,0,0,0,0,1,20,Some regulations,Constitutional carry,10953,both
1877,1908,Vermont,Orange,6,0,6,0,0,18,3,15,0,0,0,0,0,0,0,1,0,0,0,0,1,20,Some regulations,Constitutional carry,37051,both
1878,1911,Vermont,Washington,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,20,Some regulations,Constitutional carry,53740,both
1879,1927,Virginia,Fairfax,957,14,167,346,430,13279,619,11822,838,1,0,0,0,0,0,0,0,0,0,1,1,13,Fewer regulations,Non constituitional carry,24019,both
1880,1930,Virginia,Franklin,56,2,14,4,36,565,98,384,83,1,0,0,0,0,0,0,0,0,0,1,1,13,Fewer regulations,Non constituitional carry,7967,both
1881,1953,Virginia,Roanoke,187,0,25,22,140,1207,146,979,82,1,0,0,0,0,0,0,0,0,0,1,1,13,Fewer regulations,Non constituitional carry,99143,both
1882,2006,Washington,Asotin,15,1,4,0,10,126,28,91,7,1,0,1,0,0,0,1,0,0,0,1,1,49,More regulations,Non constituitional carry,22582,both
1883,2007,Washington,Benton,73,2,6,5,60,386,81,259,46,1,0,1,0,0,0,1,0,0,0,1,1,49,More regulations,Non constituitional carry,204390,both
1884,2008,Washington,Chelan,43,0,3,0,40,322,90,219,13,1,0,1,0,0,0,1,0,0,0,1,1,49,More regulations,Non constituitional carry,77200,both
1885,2009,Washington,Clark,230,4,64,27,135,2189,402,1410,377,1,0,1,0,0,0,1,0,0,0,1,1,49,More regulations,Non constituitional carry,488241,both
1886,2010,Washington,Cowlitz,64,3,23,1,37,285,85,150,50,1,0,1,0,0,0,1,0,0,0,1,1,49,More regulations,Non constituitional carry,110593,both
1887,2011,Washington,Douglas,15,0,9,1,5,225,59,141,25,1,0,1,0,0,0,1,0,0,0,1,1,49,More regulations,Non constituitional carry,43429,both
1888,2012,Washington,Franklin,16,1,1,4,10,126,45,68,13,1,0,1,0,0,0,1,0,0,0,1,1,49,More regulations,Non constituitional carry,95222,both
1889,2013,Washington,King,607,5,64,176,362,3621,796,2132,693,1,0,1,0,0,0,1,0,0,0,1,1,49,More regulations,Non constituitional carry,2252782,both
1890,2014,Washington,Kitsap,445,3,115,28,299,3036,590,2196,250,1,0,1,0,0,0,1,0,0,0,1,1,49,More regulations,Non constituitional carry,271473,both
1891,2015,Washington,Pierce,1152,9,144,183,816,6822,1718,4029,1075,1,0,1,0,0,0,1,0,0,0,1,1,49,More regulations,Non constituitional carry,904980,both
1892,2016,Washington,Skagit,74,0,11,13,50,757,222,474,61,1,0,1,0,0,0,1,0,0,0,1,1,49,More regulations,Non constituitional carry,129205,both
1893,2017,Washington,Skamania,12,1,3,0,8,132,32,88,12,1,0,1,0,0,0,1,0,0,0,1,1,49,More regulations,Non constituitional carry,12083,both
1894,2018,Washington,Snohomish,535,1,82,74,378,4328,917,2619,792,1,0,1,0,0,0,1,0,0,0,1,1,49,More regulations,Non constituitional carry,822083,both
1895,2019,Washington,Spokane,195,5,51,20,119,2666,555,1900,211,1,0,1,0,0,0,1,0,0,0,1,1,49,More regulations,Non constituitional carry,522798,both
1896,2020,Washington,Stevens,35,1,8,2,24,338,115,176,47,1,0,1,0,0,0,1,0,0,0,1,1,49,More regulations,Non constituitional carry,45723,both
1897,2021,Washington,Thurston,246,3,27,19,197,1546,545,808,193,1,0,1,0,0,0,1,0,0,0,1,1,49,More regulations,Non constituitional carry,290536,both
1898,2022,Washington,Walla Walla,20,1,4,1,14,266,88,152,26,1,0,1,0,0,0,1,0,0,0,1,1,49,More regulations,Non constituitional carry,60760,both
1899,2023,Washington,Yakima,153,8,31,17,97,1466,383,759,324,1,0,1,0,0,0,1,0,0,0,1,1,49,More regulations,Non constituitional carry,250873,both
1900,2024,Washington,Adams,18,0,4,0,14,93,36,45,12,1,0,1,0,0,0,1,0,0,0,1,1,49,More regulations,Non constituitional carry,19983,both
1901,2025,Washington,Clallam,49,1,14,3,31,461,119,315,27,1,0,1,0,0,0,1,0,0,0,1,1,49,More regulations,Non constituitional carry,77331,both
1902,2026,Washington,Columbia,9,0,1,0,8,72,22,46,4,1,0,1,0,0,0,1,0,0,0,1,1,49,More regulations,Non constituitional carry,3985,both
1903,2027,Washington,Ferry,3,0,2,1,0,26,4,19,3,1,0,1,0,0,0,1,0,0,0,1,1,49,More regulations,Non constituitional carry,7627,both
1904,2028,Washington,Grant,95,0,25,6,64,837,179,537,121,1,0,1,0,0,0,1,0,0,0,1,1,49,More regulations,Non constituitional carry,97733,both
1905,2029,Washington,Grays Harbor,47,1,18,1,27,250,96,134,20,1,0,1,0,0,0,1,0,0,0,1,1,49,More regulations,Non constituitional carry,75061,both
1906,2030,Washington,Island,56,1,14,1,40,373,124,230,19,1,0,1,0,0,0,1,0,0,0,1,1,49,More regulations,Non constituitional carry,85141,both
1907,2031,Washington,Jefferson,33,0,4,3,26,222,91,117,14,1,0,1,0,0,0,1,0,0,0,1,1,49,More regulations,Non constituitional carry,32221,both
1908,2032,Washington,Kittitas,8,1,3,0,4,142,43,88,11,1,0,1,0,0,0,1,0,0,0,1,1,49,More regulations,Non constituitional carry,47935,both
1909,2033,Washington,Klickitat,4,1,0,0,3,76,68,5,3,1,0,1,0,0,0,1,0,0,0,1,1,49,More regulations,Non constituitional carry,22425,both
1910,2034,Washington,Lewis,86,2,22,3,59,473,146,269,58,1,0,1,0,0,0,1,0,0,0,1,1,49,More regulations,Non constituitional carry,80707,both
1911,2035,Washington,Lincoln,10,0,3,0,7,87,26,51,10,1,0,1,0,0,0,1,0,0,0,1,1,49,More regulations,Non constituitional carry,10939,both
1912,2036,Washington,Mason,85,0,11,9,65,956,334,510,112,1,0,1,0,0,0,1,0,0,0,1,1,49,More regulations,Non constituitional carry,66768,both
1913,2037,Washington,Okanogan,38,1,12,0,25,158,43,106,9,1,0,1,0,0,0,1,0,0,0,1,1,49,More regulations,Non constituitional carry,42243,both
1914,2038,Washington,Pacific,21,0,0,2,19,137,59,71,7,1,0,1,0,0,0,1,0,0,0,1,1,49,More regulations,Non constituitional carry,22471,both
1915,2039,Washington,Pend Oreille,5,0,2,0,3,140,35,93,12,1,0,1,0,0,0,1,0,0,0,1,1,49,More regulations,Non constituitional carry,13724,both
1916,2040,Washington,San Juan,9,0,0,0,9,105,20,76,9,1,0,1,0,0,0,1,0,0,0,1,1,49,More regulations,Non constituitional carry,17582,both
1917,2041,Washington,Wahkiakum,4,0,2,0,2,32,9,20,3,1,0,1,0,0,0,1,0,0,0,1,1,49,More regulations,Non constituitional carry,4488,both
1918,2042,Washington,Whitman,7,0,0,0,7,35,13,14,8,1,0,1,0,0,0,1,0,0,0,1,1,49,More regulations,Non constituitional carry,50104,both
1919,2043,West Virginia,Berkeley,55,2,5,0,48,88,5,81,2,1,0,0,0,0,0,0,0,0,0,0,0,18,Some regulations,Constitutional carry,119171,both
1920,2044,West Virginia,Brooke,4,0,3,0,1,7,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,18,Some regulations,Constitutional carry,21939,both
1921,2045,West Virginia,Fayette,49,2,0,2,45,347,108,194,45,1,0,0,0,0,0,0,0,0,0,0,0,18,Some regulations,Constitutional carry,42406,both
1922,2046,West Virginia,Hampshire,25,0,2,1,22,118,42,61,15,1,0,0,0,0,0,0,0,0,0,0,0,18,Some regulations,Constitutional carry,23175,both
1923,2047,West Virginia,Hancock,7,0,1,0,6,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,18,Some regulations,Constitutional carry,28810,both
1924,2048,West Virginia,Jackson,44,0,3,0,41,26,7,14,5,1,0,0,0,0,0,0,0,0,0,0,0,18,Some regulations,Constitutional carry,28576,both
1925,2049,West Virginia,Jefferson,40,1,8,7,24,214,27,167,20,1,0,0,0,0,0,0,0,0,0,0,0,18,Some regulations,Constitutional carry,57146,both
1926,2050,West Virginia,Kanawha,380,10,31,13,326,1361,463,688,210,1,0,0,0,0,0,0,0,0,0,0,0,18,Some regulations,Constitutional carry,178124,both
1927,2051,West Virginia,Marshall,9,0,0,0,9,67,25,35,7,1,0,0,0,0,0,0,0,0,0,0,0,18,Some regulations,Constitutional carry,30531,both
1928,2052,West Virginia,Mineral,2,0,0,0,2,40,8,32,0,1,0,0,0,0,0,0,0,0,0,0,0,18,Some regulations,Constitutional carry,26868,both
1929,2053,West Virginia,Monongalia,136,0,10,2,124,487,161,297,29,1,0,0,0,0,0,0,0,0,0,0,0,18,Some regulations,Constitutional carry,105612,both
1930,2054,West Virginia,Morgan,59,0,4,2,53,71,15,50,6,1,0,0,0,0,0,0,0,0,0,0,0,18,Some regulations,Constitutional carry,17884,both
1931,2055,West Virginia,Preston,10,1,3,3,3,133,2,119,12,1,0,0,0,0,0,0,0,0,0,0,0,18,Some regulations,Constitutional carry,33432,both
1932,2056,West Virginia,Wirt,14,0,1,0,13,22,12,8,2,1,0,0,0,0,0,0,0,0,0,0,0,18,Some regulations,Constitutional carry,5821,both
1933,2057,West Virginia,Wood,105,3,10,4,88,489,146,292,51,1,0,0,0,0,0,0,0,0,0,0,0,18,Some regulations,Constitutional carry,83518,both
1934,2058,West Virginia,Calhoun,0,0,0,0,0,10,3,5,2,1,0,0,0,0,0,0,0,0,0,0,0,18,Some regulations,Constitutional carry,7109,both
1935,2059,West Virginia,Doddridge,1,0,0,1,0,32,15,17,0,1,0,0,0,0,0,0,0,0,0,0,0,18,Some regulations,Constitutional carry,8448,both
1936,2060,West Virginia,Greenbrier,14,1,2,1,10,63,26,32,5,1,0,0,0,0,0,0,0,0,0,0,0,18,Some regulations,Constitutional carry,34662,both
1937,2061,West Virginia,Hardy,33,0,0,0,33,13,5,5,3,1,0,0,0,0,0,0,0,0,0,0,0,18,Some regulations,Constitutional carry,13776,both
1938,2062,West Virginia,Lewis,3,0,0,1,2,22,10,6,6,1,0,0,0,0,0,0,0,0,0,0,0,18,Some regulations,Constitutional carry,15907,both
1939,2063,West Virginia,Logan,131,1,4,0,126,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,18,Some regulations,Constitutional carry,32019,both
1940,2064,West Virginia,McDowell,3,0,0,0,3,4,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,18,Some regulations,Constitutional carry,17624,both
1941,2065,West Virginia,Mercer,83,4,8,10,61,306,106,163,37,1,0,0,0,0,0,0,0,0,0,0,0,18,Some regulations,Constitutional carry,58758,both
1942,2066,West Virginia,Monroe,1,0,1,0,0,33,11,18,4,1,0,0,0,0,0,0,0,0,0,0,0,18,Some regulations,Constitutional carry,13275,both
1943,2067,West Virginia,Nicholas,120,0,4,0,116,13,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,18,Some regulations,Constitutional carry,24496,both
1944,2068,West Virginia,Randolph,80,0,4,0,76,174,66,102,6,1,0,0,0,0,0,0,0,0,0,0,0,18,Some regulations,Constitutional carry,28695,both
1945,2069,West Virginia,Roane,4,0,0,0,4,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,18,Some regulations,Constitutional carry,13688,both
1946,2070,West Virginia,Summers,10,0,0,0,10,25,3,17,5,1,0,0,0,0,0,0,0,0,0,0,0,18,Some regulations,Constitutional carry,12573,both
1947,2071,West Virginia,Upshur,3,0,2,0,1,11,1,9,1,1,0,0,0,0,0,0,0,0,0,0,0,18,Some regulations,Constitutional carry,24176,both
1948,2072,West Virginia,Wetzel,41,0,2,0,39,22,9,8,5,1,0,0,0,0,0,0,0,0,0,0,0,18,Some regulations,Constitutional carry,15065,both
1949,2073,West Virginia,Wyoming,66,0,1,1,64,70,24,39,7,1,0,0,0,0,0,0,0,0,0,0,0,18,Some regulations,Constitutional carry,20394,both
1950,2074,Wisconsin,Brown,83,1,28,3,51,623,36,557,30,1,0,0,0,0,0,0,0,0,0,1,1,23,Some regulations,Non constituitional carry,264542,both
1951,2075,Wisconsin,Calumet,10,0,4,0,6,74,12,53,9,1,0,0,0,0,0,0,0,0,0,1,1,23,Some regulations,Non constituitional carry,50089,both
1952,2076,Wisconsin,Chippewa,53,4,22,0,27,199,48,141,10,1,0,0,0,0,0,0,0,0,0,1,1,23,Some regulations,Non constituitional carry,64658,both
1953,2077,Wisconsin,Columbia,34,1,8,0,25,201,47,136,18,1,0,0,0,0,0,0,0,0,0,1,1,23,Some regulations,Non constituitional carry,57532,both
1954,2078,Wisconsin,Dane,98,0,20,5,73,684,181,453,50,1,0,0,0,0,0,0,0,0,0,1,1,23,Some regulations,Non constituitional carry,546695,both
1955,2079,Wisconsin,Douglas,15,0,5,2,8,156,45,99,12,1,0,0,0,0,0,0,0,0,0,1,1,23,Some regulations,Non constituitional carry,43150,both
1956,2080,Wisconsin,Eau Claire,29,0,16,0,13,192,65,108,19,1,0,0,0,0,0,0,0,0,0,1,1,23,Some regulations,Non constituitional carry,104646,both
1957,2081,Wisconsin,Fond du Lac,26,0,9,1,16,204,102,92,10,1,0,0,0,0,0,0,0,0,0,1,1,23,Some regulations,Non constituitional carry,103403,both
1958,2082,Wisconsin,Green,7,0,3,0,4,56,8,45,3,1,0,0,0,0,0,0,0,0,0,1,1,23,Some regulations,Non constituitional carry,36960,both
1959,2083,Wisconsin,Iowa,8,0,1,0,7,43,11,31,1,1,0,0,0,0,0,0,0,0,0,1,1,23,Some regulations,Non constituitional carry,23678,both
1960,2084,Wisconsin,Kenosha,50,0,12,7,31,253,26,216,11,1,0,0,0,0,0,0,0,0,0,1,1,23,Some regulations,Non constituitional carry,169561,both
1961,2085,Wisconsin,Kewaunee,13,0,3,0,10,42,7,34,1,1,0,0,0,0,0,0,0,0,0,1,1,23,Some regulations,Non constituitional carry,20434,both
1962,2086,Wisconsin,La Crosse,15,0,2,0,13,126,39,78,9,1,0,0,0,0,0,0,0,0,0,1,1,23,Some regulations,Non constituitional carry,118016,both
1963,2087,Wisconsin,Lincoln,38,0,4,0,34,56,17,36,3,1,0,0,0,0,0,0,0,0,0,1,1,23,Some regulations,Non constituitional carry,27593,both
1964,2088,Wisconsin,Marathon,41,0,8,4,29,319,45,264,10,1,0,0,0,0,0,0,0,0,0,1,1,23,Some regulations,Non constituitional carry,135692,both
1965,2089,Wisconsin,Milwaukee,107,2,7,5,93,92,0,68,24,1,0,0,0,0,0,0,0,0,0,1,1,23,Some regulations,Non constituitional carry,945726,both
1966,2090,Wisconsin,Oconto,19,0,4,1,14,212,80,124,8,1,0,0,0,0,0,0,0,0,0,1,1,23,Some regulations,Non constituitional carry,37930,both
1967,2091,Wisconsin,Outagamie,37,0,8,0,29,265,82,165,18,1,0,0,0,0,0,0,0,0,0,1,1,23,Some regulations,Non constituitional carry,187885,both
1968,2092,Wisconsin,Ozaukee,13,0,8,0,5,76,18,51,7,1,0,0,0,0,0,0,0,0,0,1,1,23,Some regulations,Non constituitional carry,89221,both
1969,2093,Wisconsin,Pierce,4,0,0,0,4,99,29,67,3,1,0,0,0,0,0,0,0,0,0,1,1,23,Some regulations,Non constituitional carry,42754,both
1970,2094,Wisconsin,Rock,56,0,16,4,36,244,57,163,24,1,0,0,0,0,0,0,0,0,0,1,1,23,Some regulations,Non constituitional carry,163354,both
1971,2095,Wisconsin,Sheboygan,27,0,4,1,22,271,22,233,16,1,0,0,0,0,0,0,0,0,0,1,1,23,Some regulations,Non constituitional carry,115340,both
1972,2096,Wisconsin,St. Croix,22,0,1,1,20,278,82,182,14,1,0,0,0,0,0,0,0,0,0,1,1,23,Some regulations,Non constituitional carry,90687,both
1973,2097,Wisconsin,Washington,7,0,5,1,1,192,37,148,7,1,0,0,0,0,0,0,0,0,0,1,1,23,Some regulations,Non constituitional carry,136034,both
1974,2098,Wisconsin,Waukesha,58,0,1,0,57,305,37,250,18,1,0,0,0,0,0,0,0,0,0,1,1,23,Some regulations,Non constituitional carry,404198,both
1975,2099,Wisconsin,Winnebago,18,0,3,1,14,155,45,97,13,1,0,0,0,0,0,0,0,0,0,1,1,23,Some regulations,Non constituitional carry,171907,both
1976,2100,Wisconsin,Adams,21,0,0,0,21,255,109,134,12,1,0,0,0,0,0,0,0,0,0,1,1,23,Some regulations,Non constituitional carry,20220,both
1977,2101,Wisconsin,Ashland,22,0,3,0,19,41,11,29,1,1,0,0,0,0,0,0,0,0,0,1,1,23,Some regulations,Non constituitional carry,15562,both
1978,2102,Wisconsin,Barron,20,1,13,0,6,127,35,83,9,1,0,0,0,0,0,0,0,0,0,1,1,23,Some regulations,Non constituitional carry,45244,both
1979,2103,Wisconsin,Bayfield,19,0,3,0,16,80,33,40,7,1,0,0,0,0,0,0,0,0,0,1,1,23,Some regulations,Non constituitional carry,15036,both
1980,2104,Wisconsin,Buffalo,4,0,1,0,3,6,1,3,2,1,0,0,0,0,0,0,0,0,0,1,1,23,Some regulations,Non constituitional carry,13031,both
1981,2105,Wisconsin,Burnett,20,0,4,0,16,237,78,144,15,1,0,0,0,0,0,0,0,0,0,1,1,23,Some regulations,Non constituitional carry,15414,both
1982,2106,Wisconsin,Clark,14,0,1,0,13,97,25,57,15,1,0,0,0,0,0,0,0,0,0,1,1,23,Some regulations,Non constituitional carry,34774,both
1983,2107,Wisconsin,Crawford,25,0,2,0,23,90,10,79,1,1,0,0,0,0,0,0,0,0,0,1,1,23,Some regulations,Non constituitional carry,16131,both
1984,2108,Wisconsin,Dodge,39,0,14,3,22,149,16,123,10,1,0,0,0,0,0,0,0,0,0,1,1,23,Some regulations,Non constituitional carry,87839,both
1985,2109,Wisconsin,Door,10,0,4,0,6,57,10,44,3,1,0,0,0,0,0,0,0,0,0,1,1,23,Some regulations,Non constituitional carry,27668,both
1986,2110,Wisconsin,Dunn,47,0,6,1,40,82,17,51,14,1,0,0,0,0,0,0,0,0,0,1,1,23,Some regulations,Non constituitional carry,45368,both
1987,2111,Wisconsin,Florence,11,0,1,0,10,16,0,15,1,1,0,0,0,0,0,0,0,0,0,1,1,23,Some regulations,Non constituitional carry,4295,both
1988,2112,Wisconsin,Forest,8,0,2,0,6,52,9,37,6,1,0,0,0,0,0,0,0,0,0,1,1,23,Some regulations,Non constituitional carry,9004,both
1989,2113,Wisconsin,Grant,38,1,10,0,27,133,34,84,15,1,0,0,0,0,0,0,0,0,0,1,1,23,Some regulations,Non constituitional carry,51439,both
1990,2114,Wisconsin,Green Lake,4,0,2,0,2,49,4,41,4,1,0,0,0,0,0,0,0,0,0,1,1,23,Some regulations,Non constituitional carry,18913,both
1991,2115,Wisconsin,Iron,7,0,0,0,7,42,1,38,3,1,0,0,0,0,0,0,0,0,0,1,1,23,Some regulations,Non constituitional carry,5687,both
1992,2116,Wisconsin,Jackson,11,0,1,2,8,131,35,78,18,1,0,0,0,0,0,0,0,0,0,1,1,23,Some regulations,Non constituitional carry,20643,both
1993,2117,Wisconsin,Jefferson,35,0,1,2,32,231,58,162,11,1,0,0,0,0,0,0,0,0,0,1,1,23,Some regulations,Non constituitional carry,84769,both
1994,2118,Wisconsin,Juneau,50,1,10,0,39,141,49,83,9,1,0,0,0,0,0,0,0,0,0,1,1,23,Some regulations,Non constituitional carry,26687,both
1995,2119,Wisconsin,Manitowoc,32,0,1,0,31,131,35,91,5,1,0,0,0,0,0,0,0,0,0,1,1,23,Some regulations,Non constituitional carry,78981,both
1996,2120,Wisconsin,Marinette,10,1,4,2,3,198,81,105,12,1,0,0,0,0,0,0,0,0,0,1,1,23,Some regulations,Non constituitional carry,40350,both
1997,2121,Wisconsin,Marquette,9,1,1,1,6,69,10,57,2,1,0,0,0,0,0,0,0,0,0,1,1,23,Some regulations,Non constituitional carry,15574,both
1998,2122,Wisconsin,Monroe,30,0,0,0,30,101,26,59,16,1,0,0,0,0,0,0,0,0,0,1,1,23,Some regulations,Non constituitional carry,46253,both
1999,2123,Wisconsin,Oneida,28,0,7,0,21,150,37,107,6,1,0,0,0,0,0,0,0,0,0,1,1,23,Some regulations,Non constituitional carry,35595,both
2000,2124,Wisconsin,Pepin,6,0,4,0,2,30,7,23,0,1,0,0,0,0,0,0,0,0,0,1,1,23,Some regulations,Non constituitional carry,7287,both
2001,2125,Wisconsin,Polk,35,0,15,2,18,167,34,110,23,1,0,0,0,0,0,0,0,0,0,1,1,23,Some regulations,Non constituitional carry,43783,both
2002,2126,Wisconsin,Portage,40,0,10,0,30,138,56,75,7,1,0,0,0,0,0,0,0,0,0,1,1,23,Some regulations,Non constituitional carry,70772,both
2003,2127,Wisconsin,Price,4,0,0,0,4,73,33,38,2,1,0,0,0,0,0,0,0,0,0,1,1,23,Some regulations,Non constituitional carry,13351,both
2004,2128,Wisconsin,Rusk,13,0,4,1,8,44,14,27,3,1,0,0,0,0,0,0,0,0,0,1,1,23,Some regulations,Non constituitional carry,14178,both
2005,2129,Wisconsin,Sauk,27,2,13,4,8,304,103,181,20,1,0,0,0,0,0,0,0,0,0,1,1,23,Some regulations,Non constituitional carry,64442,both
2006,2130,Wisconsin,Sawyer,38,0,7,0,31,105,21,79,5,1,0,0,0,0,0,0,0,0,0,1,1,23,Some regulations,Non constituitional carry,16558,both
2007,2131,Wisconsin,Taylor,21,0,5,0,16,56,7,48,1,1,0,0,0,0,0,0,0,0,0,1,1,23,Some regulations,Non constituitional carry,20343,both
2008,2132,Wisconsin,Trempealeau,11,0,0,0,11,82,17,60,5,1,0,0,0,0,0,0,0,0,0,1,1,23,Some regulations,Non constituitional carry,29649,both
2009,2133,Wisconsin,Vernon,3,1,0,0,2,77,12,58,7,1,0,0,0,0,0,0,0,0,0,1,1,23,Some regulations,Non constituitional carry,30822,both
2010,2134,Wisconsin,Vilas,4,0,0,0,4,101,20,76,5,1,0,0,0,0,0,0,0,0,0,1,1,23,Some regulations,Non constituitional carry,22195,both
2011,2135,Wisconsin,Walworth,10,0,3,2,5,152,65,79,8,1,0,0,0,0,0,0,0,0,0,1,1,23,Some regulations,Non constituitional carry,103868,both
2012,2136,Wisconsin,Washburn,19,0,6,0,13,123,51,63,9,1,0,0,0,0,0,0,0,0,0,1,1,23,Some regulations,Non constituitional carry,15720,both
2013,2137,Wisconsin,Waupaca,52,0,8,0,44,298,58,221,19,1,0,0,0,0,0,0,0,0,0,1,1,23,Some regulations,Non constituitional carry,50990,both
2014,2138,Wisconsin,Waushara,36,1,3,1,31,158,42,102,14,1,0,0,0,0,0,0,0,0,0,1,1,23,Some regulations,Non constituitional carry,24443,both
2015,2139,Wisconsin,Wood,18,1,14,0,3,123,27,85,11,1,0,0,0,0,0,0,0,0,0,1,1,23,Some regulations,Non constituitional carry,72999,both
2016,2140,Wyoming,Natrona,48,0,10,2,36,145,50,79,16,1,0,0,0,0,0,0,0,0,0,0,0,5,Fewer regulations,Constitutional carry,79858,both
2017,2141,Wyoming,Albany,6,0,1,0,5,28,4,22,2,1,0,0,0,0,0,0,0,0,0,0,0,5,Fewer regulations,Constitutional carry,38880,both
2018,2142,Wyoming,Big Horn,3,0,2,0,1,20,3,16,1,1,0,0,0,0,0,0,0,0,0,0,0,5,Fewer regulations,Constitutional carry,11790,both
2019,2143,Wyoming,Campbell,73,0,8,0,65,118,19,83,16,1,0,0,0,0,0,0,0,0,0,0,0,5,Fewer regulations,Constitutional carry,46341,both
2020,2144,Wyoming,Carbon,9,0,1,0,8,38,4,33,1,1,0,0,0,0,0,0,0,0,0,0,0,5,Fewer regulations,Constitutional carry,14800,both
2021,2145,Wyoming,Converse,11,0,0,0,11,34,1,32,1,1,0,0,0,0,0,0,0,0,0,0,0,5,Fewer regulations,Constitutional carry,13822,both
2022,2146,Wyoming,Crook,4,0,1,0,3,17,2,14,1,1,0,0,0,0,0,0,0,0,0,0,0,5,Fewer regulations,Constitutional carry,7584,both
